,MONTH,FROM_ADDRESS,TOP_PROFILE,WALLET_TOTAL_VALUE,CATEGORY_VALUE_MEAN
15196,2024-08,0xc02ab410f0734efa3f14628780e6e695156024c2,Dex Trader,0.0,0.9840019601490381
15197,2024-09,0xc02ab410f0734efa3f14628780e6e695156024c2,Dex Trader,0.0,2.0043089114011567
15198,2024-10,0xc02ab410f0734efa3f14628780e6e695156024c2,Dex Trader,0.0,2.1224521396158402
15199,2024-11,0xc02ab410f0734efa3f14628780e6e695156024c2,Dex Trader,0.0,4.3477144816659985
15200,2024-12,0xc02ab410f0734efa3f14628780e6e695156024c2,Dex Trader,0.0,4.961583011373187
15201,2024-01,0xc04a10fd5e6513242558f47331568abd6185a310,Dex Trader,0.0,3.983544831014597
15202,2024-02,0xc04a10fd5e6513242558f47331568abd6185a310,Dex Trader,0.0,6.513294960378756
15203,2024-03,0xc04a10fd5e6513242558f47331568abd6185a310,Dex Trader,0.0,5.849710497500981
15204,2024-04,0xc04a10fd5e6513242558f47331568abd6185a310,Dex Trader,0.0,1.9606889731787303
15205,2024-05,0xc04a10fd5e6513242558f47331568abd6185a310,Dex Trader,0.0,2.3484354944829144
15206,2024-06,0xc04a10fd5e6513242558f47331568abd6185a310,Dex Trader,0.0,1.8698409128650508
15207,2024-07,0xc04a10fd5e6513242558f47331568abd6185a310,Dex Trader,0.0,6.511754067159507
15208,2024-08,0xc04a10fd5e6513242558f47331568abd6185a310,Dex Trader,0.0,0.9840019601490381
15209,2024-09,0xc04a10fd5e6513242558f47331568abd6185a310,Dex Trader,0.0,2.0043089114011567
15210,2024-10,0xc04a10fd5e6513242558f47331568abd6185a310,Dex Trader,0.0,2.1224521396158402
15211,2024-11,0xc04a10fd5e6513242558f47331568abd6185a310,Dex Trader,0.0,4.3477144816659985
15212,2024-12,0xc04a10fd5e6513242558f47331568abd6185a310,Dex Trader,0.0,4.961583011373187
15213,2024-03,0xc059a531b4234d05e9ef4ac51028f7e6156e2cce,Dex Trader,0.0,5.849710497500981
15214,2024-04,0xc059a531b4234d05e9ef4ac51028f7e6156e2cce,Dex Trader,0.0,1.9606889731787303
15215,2024-05,0xc059a531b4234d05e9ef4ac51028f7e6156e2cce,Dex Trader,0.0,2.3484354944829144
15216,2024-06,0xc059a531b4234d05e9ef4ac51028f7e6156e2cce,Dex Trader,0.0,1.8698409128650508
15217,2024-07,0xc059a531b4234d05e9ef4ac51028f7e6156e2cce,Dex Trader,0.0,6.511754067159507
15218,2024-08,0xc059a531b4234d05e9ef4ac51028f7e6156e2cce,Dex Trader,0.0,0.9840019601490381
15219,2024-09,0xc059a531b4234d05e9ef4ac51028f7e6156e2cce,Dex Trader,0.0,2.0043089114011567
15220,2024-10,0xc059a531b4234d05e9ef4ac51028f7e6156e2cce,Dex Trader,0.0,2.1224521396158402
15221,2024-11,0xc059a531b4234d05e9ef4ac51028f7e6156e2cce,Dex Trader,0.0,4.3477144816659985
15222,2024-12,0xc059a531b4234d05e9ef4ac51028f7e6156e2cce,Dex Trader,0.0,4.961583011373187
15223,2024-02,0xc07ea31a856db47467332b7f3bb74f5064e2341e,Dex Trader,0.0,6.513294960378756
15224,2024-03,0xc0874b4b9a1bae857b054936167f8ef79257a757,Protocol Dev,0.0,16.92108526476018
15225,2024-04,0xc0874b4b9a1bae857b054936167f8ef79257a757,Protocol Dev,0.0,1.462097932853231
15226,2024-05,0xc0874b4b9a1bae857b054936167f8ef79257a757,Protocol Dev,0.0,0.8251439331091157
15227,2024-10,0xc0874b4b9a1bae857b054936167f8ef79257a757,Protocol Dev,0.0,2.957811800423684
15228,2024-07,0xc0931bb33fc5391a1c15b62d9769f9c598a99de9,Dex Trader,0.0,6.511754067159507
15229,2024-01,0xc09bf2b1bc8725903c509e8caeef9190857215a8,Dex Trader,0.0,3.983544831014597
15230,2024-02,0xc09bf2b1bc8725903c509e8caeef9190857215a8,Dex Trader,0.0,6.513294960378756
15231,2024-03,0xc09bf2b1bc8725903c509e8caeef9190857215a8,Dex Trader,0.0,5.849710497500981
15232,2024-04,0xc09bf2b1bc8725903c509e8caeef9190857215a8,Dex Trader,0.0,1.9606889731787303
15233,2024-05,0xc09bf2b1bc8725903c509e8caeef9190857215a8,Dex Trader,0.0,2.3484354944829144
15234,2024-06,0xc09bf2b1bc8725903c509e8caeef9190857215a8,Dex Trader,0.0,1.8698409128650508
15235,2024-07,0xc09bf2b1bc8725903c509e8caeef9190857215a8,Dex Trader,0.0,6.511754067159507
15236,2024-08,0xc09bf2b1bc8725903c509e8caeef9190857215a8,Dex Trader,0.0,0.9840019601490381
15237,2024-09,0xc09bf2b1bc8725903c509e8caeef9190857215a8,Dex Trader,0.0,2.0043089114011567
15238,2024-10,0xc09bf2b1bc8725903c509e8caeef9190857215a8,Dex Trader,0.0,2.1224521396158402
15239,2024-11,0xc09bf2b1bc8725903c509e8caeef9190857215a8,Dex Trader,0.0,4.3477144816659985
15240,2024-12,0xc09bf2b1bc8725903c509e8caeef9190857215a8,Dex Trader,0.0,4.961583011373187
15241,2024-09,0xc0a4b91fb032b5d653c2fff2bdb50b7bd92408cc,Dex Trader,0.0,2.0043089114011567
15242,2024-10,0xc0a4b91fb032b5d653c2fff2bdb50b7bd92408cc,Dex Trader,0.0,2.1224521396158402
15243,2024-11,0xc0a4b91fb032b5d653c2fff2bdb50b7bd92408cc,Dex Trader,0.0,4.3477144816659985
15244,2024-04,0xc0ab5f4e823fc4730980ffc2900614a1afe5c10f,Protocol Dev,0.0,1.462097932853231
15245,2024-06,0xc0ab5f4e823fc4730980ffc2900614a1afe5c10f,Protocol Dev,0.0,0.5174948272535714
15246,2024-11,0xc0bef58a0fec1b694c752e0651b315acb147ee6e,Dex Trader,0.0,4.3477144816659985
15247,2024-12,0xc0bef58a0fec1b694c752e0651b315acb147ee6e,Dex Trader,0.0,4.961583011373187
15248,2024-01,0xc0d776e2223c9a2ad13433dab7ec08cb9c5e76ae,Dex Trader,0.0,3.983544831014597
15249,2024-02,0xc0d776e2223c9a2ad13433dab7ec08cb9c5e76ae,Dex Trader,0.0,6.513294960378756
15250,2024-03,0xc0d776e2223c9a2ad13433dab7ec08cb9c5e76ae,Dex Trader,0.0,5.849710497500981
15251,2024-04,0xc0d776e2223c9a2ad13433dab7ec08cb9c5e76ae,Dex Trader,0.0,1.9606889731787303
15252,2024-05,0xc0d776e2223c9a2ad13433dab7ec08cb9c5e76ae,Dex Trader,0.0,2.3484354944829144
15253,2024-06,0xc0d776e2223c9a2ad13433dab7ec08cb9c5e76ae,Dex Trader,0.0,1.8698409128650508
15254,2024-07,0xc0d776e2223c9a2ad13433dab7ec08cb9c5e76ae,Dex Trader,0.0,6.511754067159507
15255,2024-08,0xc0d776e2223c9a2ad13433dab7ec08cb9c5e76ae,Dex Trader,0.0,0.9840019601490381
15256,2024-09,0xc0d776e2223c9a2ad13433dab7ec08cb9c5e76ae,Dex Trader,0.0,2.0043089114011567
15257,2024-10,0xc0d776e2223c9a2ad13433dab7ec08cb9c5e76ae,Dex Trader,0.0,2.1224521396158402
15258,2024-11,0xc0d776e2223c9a2ad13433dab7ec08cb9c5e76ae,Dex Trader,0.0,4.3477144816659985
15259,2024-12,0xc0d776e2223c9a2ad13433dab7ec08cb9c5e76ae,Dex Trader,0.0,4.961583011373187
15260,2024-05,0xc0da02939e1441f497fd74f78ce7decb17b66529,Dex Trader,0.0,2.3484354944829144
15261,2024-06,0xc0da02939e1441f497fd74f78ce7decb17b66529,Dex Trader,0.0,1.8698409128650508
15262,2024-07,0xc0da02939e1441f497fd74f78ce7decb17b66529,Dex Trader,0.0,6.511754067159507
15263,2024-08,0xc0da02939e1441f497fd74f78ce7decb17b66529,Dex Trader,0.0,0.9840019601490381
15264,2024-11,0xc0da02939e1441f497fd74f78ce7decb17b66529,Dex Trader,0.0,4.3477144816659985
15265,2024-08,0xc0e6eef914d7bb0d4e6f72bc64ed69383fdb06e4,Dex Trader,0.0,0.9840019601490381
15266,2024-09,0xc0e6eef914d7bb0d4e6f72bc64ed69383fdb06e4,Dex Trader,0.315456,2.0043089114011567
15267,2024-10,0xc0e6eef914d7bb0d4e6f72bc64ed69383fdb06e4,Dex Trader,1.6388166851000001,2.1224521396158402
15268,2024-11,0xc0e6eef914d7bb0d4e6f72bc64ed69383fdb06e4,Dex Trader,0.0,4.3477144816659985
15269,2024-12,0xc0e6eef914d7bb0d4e6f72bc64ed69383fdb06e4,Dex Trader,0.003304930721,4.961583011373187
15270,2024-11,0xc0eb4042267ab672d2362d05e628cfc47a07b06e,Dex Trader,0.0,4.3477144816659985
15271,2024-12,0xc0eb4042267ab672d2362d05e628cfc47a07b06e,Dex Trader,0.0,4.961583011373187
15272,2024-12,0xc118635bcde024c5b01c6be2b0569a2608a8032c,Dex Trader,0.0,4.961583011373187
15273,2024-09,0xc135b516e399c1ed702588d887fbbe6f2d1ba27a,Dex Trader,0.0,2.0043089114011567
15274,2024-10,0xc135b516e399c1ed702588d887fbbe6f2d1ba27a,Dex Trader,0.0,2.1224521396158402
15275,2024-11,0xc135b516e399c1ed702588d887fbbe6f2d1ba27a,Dex Trader,0.0,4.3477144816659985
15276,2024-12,0xc135b516e399c1ed702588d887fbbe6f2d1ba27a,Dex Trader,0.0,4.961583011373187
15277,2024-01,0xc13e21b648a5ee794902342038ff3adab66be987,Yield Farmer,0.0,16.166658514777797
15278,2024-02,0xc13e21b648a5ee794902342038ff3adab66be987,Yield Farmer,0.0,114.21237804856935
15279,2024-03,0xc13e21b648a5ee794902342038ff3adab66be987,Yield Farmer,0.0,149.6396391702263
15280,2024-04,0xc13e21b648a5ee794902342038ff3adab66be987,Yield Farmer,0.0,194.5022591083498
15281,2024-05,0xc13e21b648a5ee794902342038ff3adab66be987,Yield Farmer,0.0,3.7167077385268166
15282,2024-06,0xc13e21b648a5ee794902342038ff3adab66be987,Yield Farmer,0.0,9.568163953926534
15283,2024-07,0xc13e21b648a5ee794902342038ff3adab66be987,Yield Farmer,0.0,26.415800098341826
15284,2024-08,0xc13e21b648a5ee794902342038ff3adab66be987,Yield Farmer,0.0,7.697870699269828
15285,2024-09,0xc13e21b648a5ee794902342038ff3adab66be987,Yield Farmer,0.0,18.243155418204893
15286,2024-10,0xc13e21b648a5ee794902342038ff3adab66be987,Yield Farmer,0.0,6.1338999829672165
15287,2024-11,0xc13e21b648a5ee794902342038ff3adab66be987,Yield Farmer,0.0,11.554614572445223
15288,2024-12,0xc13e21b648a5ee794902342038ff3adab66be987,Yield Farmer,0.0,158.68953999402842
15289,2024-01,0xc16157e00b1bff1522c6f01246b4fb621da048d0,Yield Farmer,1.0158926400000001,16.166658514777797
15290,2024-02,0xc16157e00b1bff1522c6f01246b4fb621da048d0,Yield Farmer,0.36001113,114.21237804856935
15291,2024-03,0xc16157e00b1bff1522c6f01246b4fb621da048d0,Yield Farmer,1.70525908,149.6396391702263
15292,2024-04,0xc16157e00b1bff1522c6f01246b4fb621da048d0,Yield Farmer,0.04261963,194.5022591083498
15293,2024-05,0xc16157e00b1bff1522c6f01246b4fb621da048d0,Yield Farmer,0.43964714,3.7167077385268166
15294,2024-06,0xc16157e00b1bff1522c6f01246b4fb621da048d0,Yield Farmer,0.2259706,9.568163953926534
15295,2024-07,0xc16157e00b1bff1522c6f01246b4fb621da048d0,Yield Farmer,0.00966478,26.415800098341826
15296,2024-08,0xc16157e00b1bff1522c6f01246b4fb621da048d0,Yield Farmer,0.009,7.697870699269828
15297,2024-09,0xc16157e00b1bff1522c6f01246b4fb621da048d0,Yield Farmer,0.24804839,18.243155418204893
15298,2024-10,0xc16157e00b1bff1522c6f01246b4fb621da048d0,Yield Farmer,0.0699624,6.1338999829672165
15299,2024-11,0xc16157e00b1bff1522c6f01246b4fb621da048d0,Yield Farmer,0.16866174,11.554614572445223
15300,2024-12,0xc16157e00b1bff1522c6f01246b4fb621da048d0,Yield Farmer,0.7015626300000001,158.68953999402842
15301,2024-01,0xc1793a29609ffff81f10139fa0a7a444c9e106ad,Dex Trader,0.0,3.983544831014597
15302,2024-02,0xc1793a29609ffff81f10139fa0a7a444c9e106ad,Dex Trader,0.0,6.513294960378756
15303,2024-03,0xc1793a29609ffff81f10139fa0a7a444c9e106ad,Dex Trader,0.0,5.849710497500981
15304,2024-04,0xc1793a29609ffff81f10139fa0a7a444c9e106ad,Dex Trader,0.0,1.9606889731787303
15305,2024-05,0xc1793a29609ffff81f10139fa0a7a444c9e106ad,Dex Trader,0.0,2.3484354944829144
15306,2024-08,0xc1793a29609ffff81f10139fa0a7a444c9e106ad,Dex Trader,0.0,0.9840019601490381
15307,2024-11,0xc1793a29609ffff81f10139fa0a7a444c9e106ad,Dex Trader,0.0,4.3477144816659985
15308,2024-01,0xc186fa914353c44b2e33ebe05f21846f1048beda,Dex Trader,38.192465870999996,3.983544831014597
15309,2024-02,0xc186fa914353c44b2e33ebe05f21846f1048beda,Dex Trader,0.001827982034,6.513294960378756
15310,2024-03,0xc186fa914353c44b2e33ebe05f21846f1048beda,Dex Trader,0.0,5.849710497500981
15311,2024-04,0xc186fa914353c44b2e33ebe05f21846f1048beda,Dex Trader,0.023644257294,1.9606889731787303
15312,2024-05,0xc186fa914353c44b2e33ebe05f21846f1048beda,Dex Trader,232.396351949,2.3484354944829144
15313,2024-06,0xc186fa914353c44b2e33ebe05f21846f1048beda,Dex Trader,0.020566177526000002,1.8698409128650508
15314,2024-07,0xc186fa914353c44b2e33ebe05f21846f1048beda,Dex Trader,0.000592706042,6.511754067159507
15315,2024-08,0xc186fa914353c44b2e33ebe05f21846f1048beda,Dex Trader,7.5355848e-05,0.9840019601490381
15316,2024-09,0xc186fa914353c44b2e33ebe05f21846f1048beda,Dex Trader,0.001443439988,2.0043089114011567
15317,2024-10,0xc186fa914353c44b2e33ebe05f21846f1048beda,Dex Trader,239.7760611693035,2.1224521396158402
15318,2024-11,0xc186fa914353c44b2e33ebe05f21846f1048beda,Dex Trader,0.020084100828,4.3477144816659985
15319,2024-12,0xc186fa914353c44b2e33ebe05f21846f1048beda,Dex Trader,0.020080519368,4.961583011373187
15320,2024-04,0xc195922fb3018e4e4d48cfe124f24aabf2f97bd7,Dex Trader,0.0,1.9606889731787303
15321,2024-10,0xc195922fb3018e4e4d48cfe124f24aabf2f97bd7,Dex Trader,0.0,2.1224521396158402
15322,2024-11,0xc195922fb3018e4e4d48cfe124f24aabf2f97bd7,Dex Trader,0.0,4.3477144816659985
15323,2024-09,0xc1994a7efddd1a424ff8e7abd0763659119f4fca,Dex Trader,0.0,2.0043089114011567
15324,2024-10,0xc1994a7efddd1a424ff8e7abd0763659119f4fca,Dex Trader,0.0,2.1224521396158402
15325,2024-11,0xc1994a7efddd1a424ff8e7abd0763659119f4fca,Dex Trader,0.0,4.3477144816659985
15326,2024-12,0xc1994a7efddd1a424ff8e7abd0763659119f4fca,Dex Trader,0.0,4.961583011373187
15327,2024-01,0xc1b24a9ecf68c14ffe65263b1591c29dd341d09d,Dex Trader,0.0,3.983544831014597
15328,2024-02,0xc1b24a9ecf68c14ffe65263b1591c29dd341d09d,Dex Trader,0.0,6.513294960378756
15329,2024-03,0xc1b24a9ecf68c14ffe65263b1591c29dd341d09d,Dex Trader,0.0,5.849710497500981
15330,2024-04,0xc1b24a9ecf68c14ffe65263b1591c29dd341d09d,Dex Trader,0.0,1.9606889731787303
15331,2024-05,0xc1b24a9ecf68c14ffe65263b1591c29dd341d09d,Dex Trader,0.0,2.3484354944829144
15332,2024-07,0xc1b24a9ecf68c14ffe65263b1591c29dd341d09d,Dex Trader,0.0,6.511754067159507
15333,2024-08,0xc1b24a9ecf68c14ffe65263b1591c29dd341d09d,Dex Trader,0.0,0.9840019601490381
15334,2024-09,0xc1b24a9ecf68c14ffe65263b1591c29dd341d09d,Dex Trader,0.0,2.0043089114011567
15335,2024-10,0xc1b24a9ecf68c14ffe65263b1591c29dd341d09d,Dex Trader,0.0,2.1224521396158402
15336,2024-11,0xc1b24a9ecf68c14ffe65263b1591c29dd341d09d,Dex Trader,0.0,4.3477144816659985
15337,2024-12,0xc1b24a9ecf68c14ffe65263b1591c29dd341d09d,Dex Trader,0.0,4.961583011373187
15338,2024-01,0xc1b634853cb333d3ad8663715b08f41a3aec47cc,Dex Trader,0.0,3.983544831014597
15339,2024-02,0xc1b634853cb333d3ad8663715b08f41a3aec47cc,Dex Trader,0.0,6.513294960378756
15340,2024-03,0xc1b634853cb333d3ad8663715b08f41a3aec47cc,Dex Trader,0.0,5.849710497500981
15341,2024-04,0xc1b634853cb333d3ad8663715b08f41a3aec47cc,Dex Trader,0.0,1.9606889731787303
15342,2024-06,0xc1b634853cb333d3ad8663715b08f41a3aec47cc,Dex Trader,0.0,1.8698409128650508
15343,2024-07,0xc1b634853cb333d3ad8663715b08f41a3aec47cc,Dex Trader,0.0,6.511754067159507
15344,2024-08,0xc1b634853cb333d3ad8663715b08f41a3aec47cc,Dex Trader,0.0,0.9840019601490381
15345,2024-09,0xc1b634853cb333d3ad8663715b08f41a3aec47cc,Dex Trader,0.0,2.0043089114011567
15346,2024-10,0xc1b634853cb333d3ad8663715b08f41a3aec47cc,Dex Trader,0.0,2.1224521396158402
15347,2024-11,0xc1b634853cb333d3ad8663715b08f41a3aec47cc,Dex Trader,0.0,4.3477144816659985
15348,2024-12,0xc1b634853cb333d3ad8663715b08f41a3aec47cc,Dex Trader,0.0,4.961583011373187
15349,2024-12,0xc1b8e06463e52328923e7798247a33907d53178e,Dex Trader,0.0,4.961583011373187
15350,2024-03,0xc1ba7bcd1995c2c8c7442d70f141e61a36c906d7,Dex Trader,0.0,5.849710497500981
15351,2024-01,0xc1cd3d0913f4633b43fcddbcd7342bc9b71c676f,Dex Trader,0.0,3.983544831014597
15352,2024-02,0xc1cd3d0913f4633b43fcddbcd7342bc9b71c676f,Dex Trader,0.0,6.513294960378756
15353,2024-03,0xc1cd3d0913f4633b43fcddbcd7342bc9b71c676f,Dex Trader,0.0,5.849710497500981
15354,2024-04,0xc1cd3d0913f4633b43fcddbcd7342bc9b71c676f,Dex Trader,0.0,1.9606889731787303
15355,2024-05,0xc1cd3d0913f4633b43fcddbcd7342bc9b71c676f,Dex Trader,0.0,2.3484354944829144
15356,2024-07,0xc1cd3d0913f4633b43fcddbcd7342bc9b71c676f,Dex Trader,0.0,6.511754067159507
15357,2024-09,0xc1cd3d0913f4633b43fcddbcd7342bc9b71c676f,Dex Trader,0.0,2.0043089114011567
15358,2024-11,0xc1cd3d0913f4633b43fcddbcd7342bc9b71c676f,Dex Trader,0.0,4.3477144816659985
15359,2024-11,0xc1da113c983b26aa2c3f4ffd5f10b47457fc3397,Dex Trader,0.0,4.3477144816659985
15360,2024-12,0xc1da113c983b26aa2c3f4ffd5f10b47457fc3397,Dex Trader,0.0,4.961583011373187
15361,2024-01,0xc1e088fc1323b20bcbee9bd1b9fc9546db5624c5,Oracle User,0.0,0.3654976205522917
15362,2024-02,0xc1e088fc1323b20bcbee9bd1b9fc9546db5624c5,Oracle User,0.0,0.7776040079043429
15363,2024-03,0xc1e088fc1323b20bcbee9bd1b9fc9546db5624c5,Oracle User,0.0,0.35726213725964867
15364,2024-04,0xc1e088fc1323b20bcbee9bd1b9fc9546db5624c5,Oracle User,0.0,3.4336812044722222
15365,2024-05,0xc1e088fc1323b20bcbee9bd1b9fc9546db5624c5,Oracle User,0.0,0.08411828131388889
15366,2024-06,0xc1e088fc1323b20bcbee9bd1b9fc9546db5624c5,Oracle User,0.0,0.01104893069523077
15367,2024-07,0xc1e088fc1323b20bcbee9bd1b9fc9546db5624c5,Oracle User,0.0,0.00986740255319149
15368,2024-08,0xc1e088fc1323b20bcbee9bd1b9fc9546db5624c5,Oracle User,0.0,1.9674859092056758
15369,2024-09,0xc1e088fc1323b20bcbee9bd1b9fc9546db5624c5,Oracle User,0.0,0.11448532487094525
15370,2024-01,0xc1ebd02f738644983b6c4b2d440b8e77dde276bd,Dex Trader,0.0,3.983544831014597
15371,2024-02,0xc1ebd02f738644983b6c4b2d440b8e77dde276bd,Dex Trader,0.0,6.513294960378756
15372,2024-03,0xc1ebd02f738644983b6c4b2d440b8e77dde276bd,Dex Trader,0.94004840637865,5.849710497500981
15373,2024-04,0xc1ebd02f738644983b6c4b2d440b8e77dde276bd,Dex Trader,0.0001152444539,1.9606889731787303
15374,2024-05,0xc1ebd02f738644983b6c4b2d440b8e77dde276bd,Dex Trader,0.000329,2.3484354944829144
15375,2024-06,0xc1ebd02f738644983b6c4b2d440b8e77dde276bd,Dex Trader,0.0,1.8698409128650508
15376,2024-07,0xc1ebd02f738644983b6c4b2d440b8e77dde276bd,Dex Trader,0.0,6.511754067159507
15377,2024-08,0xc1ebd02f738644983b6c4b2d440b8e77dde276bd,Dex Trader,0.0,0.9840019601490381
15378,2024-09,0xc1ebd02f738644983b6c4b2d440b8e77dde276bd,Dex Trader,0.0,2.0043089114011567
15379,2024-10,0xc1ebd02f738644983b6c4b2d440b8e77dde276bd,Dex Trader,0.0,2.1224521396158402
15380,2024-11,0xc1ebd02f738644983b6c4b2d440b8e77dde276bd,Dex Trader,0.0,4.3477144816659985
15381,2024-12,0xc1ebd02f738644983b6c4b2d440b8e77dde276bd,Dex Trader,0.0,4.961583011373187
15382,2024-01,0xc1f33e0cf7e40a67375007104b929e49a581bafe,Dex Trader,0.0,3.983544831014597
15383,2024-02,0xc1f33e0cf7e40a67375007104b929e49a581bafe,Dex Trader,0.0,6.513294960378756
15384,2024-03,0xc1f33e0cf7e40a67375007104b929e49a581bafe,Dex Trader,0.0,5.849710497500981
15385,2024-04,0xc1f33e0cf7e40a67375007104b929e49a581bafe,Dex Trader,0.0,1.9606889731787303
15386,2024-07,0xc1f33e0cf7e40a67375007104b929e49a581bafe,Dex Trader,0.0,6.511754067159507
15387,2024-08,0xc1f33e0cf7e40a67375007104b929e49a581bafe,Dex Trader,0.0,0.9840019601490381
15388,2024-09,0xc1f33e0cf7e40a67375007104b929e49a581bafe,Dex Trader,0.0,2.0043089114011567
15389,2024-10,0xc1f33e0cf7e40a67375007104b929e49a581bafe,Dex Trader,0.0,2.1224521396158402
15390,2024-11,0xc1f33e0cf7e40a67375007104b929e49a581bafe,Dex Trader,0.0,4.3477144816659985
15391,2024-12,0xc1f33e0cf7e40a67375007104b929e49a581bafe,Dex Trader,0.0,4.961583011373187
15392,2024-06,0xc20db8e8a23f5ec02126617c4b76f6092a27ce4b,Dex Trader,0.0,1.8698409128650508
15393,2024-07,0xc20db8e8a23f5ec02126617c4b76f6092a27ce4b,Dex Trader,0.0,6.511754067159507
15394,2024-08,0xc20db8e8a23f5ec02126617c4b76f6092a27ce4b,Dex Trader,0.0,0.9840019601490381
15395,2024-10,0xc20db8e8a23f5ec02126617c4b76f6092a27ce4b,Dex Trader,0.0,2.1224521396158402
15396,2024-11,0xc20db8e8a23f5ec02126617c4b76f6092a27ce4b,Dex Trader,0.0,4.3477144816659985
15397,2024-12,0xc20db8e8a23f5ec02126617c4b76f6092a27ce4b,Dex Trader,0.0,4.961583011373187
15398,2024-07,0xc21b8a5f7bea54dafce996bb4937baf149243dc7,Dex Trader,0.8031999999999999,6.511754067159507
15399,2024-05,0xc2312caf0de62ec9b4adc785c79851cb989c9abc,Oracle User,0.0,0.08411828131388889
15400,2024-06,0xc2312caf0de62ec9b4adc785c79851cb989c9abc,Oracle User,0.0,0.01104893069523077
15401,2024-07,0xc2312caf0de62ec9b4adc785c79851cb989c9abc,Oracle User,0.0,0.00986740255319149
15402,2024-08,0xc2312caf0de62ec9b4adc785c79851cb989c9abc,Oracle User,0.0,1.9674859092056758
15403,2024-09,0xc2312caf0de62ec9b4adc785c79851cb989c9abc,Oracle User,0.0,0.11448532487094525
15404,2024-10,0xc2312caf0de62ec9b4adc785c79851cb989c9abc,Oracle User,0.0,0.2698462429288498
15405,2024-11,0xc2312caf0de62ec9b4adc785c79851cb989c9abc,Oracle User,0.0,0.34037871874434694
15406,2024-12,0xc2312caf0de62ec9b4adc785c79851cb989c9abc,Oracle User,0.0,0.28598041309553446
15407,2024-11,0xc2495f3183f043627caecd56daaa726e3b2d9c09,Dex Trader,0.0021469049999999997,4.3477144816659985
15408,2024-12,0xc2495f3183f043627caecd56daaa726e3b2d9c09,Dex Trader,0.032800005,4.961583011373187
15409,2024-03,0xc26d4a1c46d884cff6de9800b6ae7a8cf48b4ff8,Oracle User,0.0,0.35726213725964867
15410,2024-04,0xc26d4a1c46d884cff6de9800b6ae7a8cf48b4ff8,Oracle User,0.0,3.4336812044722222
15411,2024-05,0xc26d4a1c46d884cff6de9800b6ae7a8cf48b4ff8,Oracle User,0.0,0.08411828131388889
15412,2024-06,0xc26d4a1c46d884cff6de9800b6ae7a8cf48b4ff8,Oracle User,0.0,0.01104893069523077
15413,2024-07,0xc26d4a1c46d884cff6de9800b6ae7a8cf48b4ff8,Oracle User,0.0,0.00986740255319149
15414,2024-08,0xc26d4a1c46d884cff6de9800b6ae7a8cf48b4ff8,Oracle User,0.0,1.9674859092056758
15415,2024-09,0xc26d4a1c46d884cff6de9800b6ae7a8cf48b4ff8,Oracle User,0.0,0.11448532487094525
15416,2024-10,0xc26d4a1c46d884cff6de9800b6ae7a8cf48b4ff8,Oracle User,0.0,0.2698462429288498
15417,2024-11,0xc26d4a1c46d884cff6de9800b6ae7a8cf48b4ff8,Oracle User,0.0,0.34037871874434694
15418,2024-12,0xc26d4a1c46d884cff6de9800b6ae7a8cf48b4ff8,Oracle User,0.0,0.28598041309553446
15419,2024-01,0xc274a97f1691ef390f662067e95a6eff1f99b504,Nft Collector,0.0,0.001506764705882353
15420,2024-02,0xc274a97f1691ef390f662067e95a6eff1f99b504,Nft Collector,0.0,0.1759736397974175
15421,2024-03,0xc274a97f1691ef390f662067e95a6eff1f99b504,Nft Collector,0.0,0.07060088125757577
15422,2024-04,0xc274a97f1691ef390f662067e95a6eff1f99b504,Nft Collector,0.0,0.15328882351538461
15423,2024-05,0xc274a97f1691ef390f662067e95a6eff1f99b504,Nft Collector,0.0,1.8234714310756759
15424,2024-10,0xc274a97f1691ef390f662067e95a6eff1f99b504,Nft Collector,0.0,0.018730076923076926
15425,2024-05,0xc27d980b71d5978f8b6de9e1ba01ed001d8760d3,Dex Trader,0.0,2.3484354944829144
15426,2024-07,0xc2995f5438a1f22e22f2fb9d7966437ef6f9e6c3,Dex Trader,0.0,6.511754067159507
15427,2024-01,0xc2b3e8667931efd92ec9742ba0d1854411f6d02d,Dex Trader,0.0,3.983544831014597
15428,2024-10,0xc2c390c6cd3c4e6c2b70727d35a45e8a072f18ca,Dex Trader,0.0,2.1224521396158402
15429,2024-11,0xc2c390c6cd3c4e6c2b70727d35a45e8a072f18ca,Dex Trader,0.0,4.3477144816659985
15430,2024-12,0xc2c390c6cd3c4e6c2b70727d35a45e8a072f18ca,Dex Trader,0.0,4.961583011373187
15431,2024-01,0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,Dex Trader,0.0,3.983544831014597
15432,2024-02,0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,Dex Trader,0.0,6.513294960378756
15433,2024-03,0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,Dex Trader,0.0,5.849710497500981
15434,2024-04,0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,Dex Trader,0.0,1.9606889731787303
15435,2024-05,0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,Dex Trader,0.0,2.3484354944829144
15436,2024-06,0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,Dex Trader,0.0,1.8698409128650508
15437,2024-07,0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,Dex Trader,0.0,6.511754067159507
